text_combined,label
project update zenith milestone completed on track delivery october 14 2024 next steps outlined document attached review,0
paypal notification payment 500 eur pending confirm http win-reward-now org confirm payment a8f3k2 24 hours,1
hpl nom may 12th 2024 see attached file hplno 55821 xls hplno 10234 xls,0
compliance audit legal scheduled january 15 2024 documents required list attached prepare advance,0
reminder team lunch wednesday 10 00 am conference room b please rsvp by end of day catering order placed,0
system maintenance scheduled december 1 2023 9 00 am downtime expected two hours it team notify users,0
forwarded peter clark acme corp october 14 2024 please review attached report gas flow actuals estimated figures enclosed,0
your package held customs pay 3 eur release fee http pharma-cheap-meds org pay customs q1e4r7 delivery pending,1
system maintenance scheduled april 5 2024 11 00 am downtime expected two hours it team notify users,0
system maintenance scheduled july 8 2024 3 30 pm downtime expected two hours it team notify users,0
dear user password expires today reset now http secure-verify-login com reset t7m1n5 avoid losing access,1
dating site 15 messages waiting view profiles free http win-reward-now com date xr92lp singles near you,1
hpl nom january wednesday 2023 see attached file hplno 12008 xls hplno 55821 xls,0
expense report john smith march 2023 approved amount 5 100 eur reimbursement processed payroll,0
free iphone 15 pro selected customer visit http account-update-portal com free gift b5t8v3 limited stock claim now,1
system maintenance scheduled march 30 2024 3 30 pm downtime expected two hours it team notify users,0
steam account hacked change password immediately http win-reward-now com steam reset a8f3k2 inventory at risk,1
budget approval request hr fiscal year 2023 total 750 eur breakdown attached cfo review required,0
client feedback east gas positive review received horizon team recognition outstanding delivery,0
microsoft windows license expired renew immediately http apple-id-verify com renew license v9c3w6 avoid disruption,1
it helpdesk ticket 55821 resolved password reset completed please login new credentials expire april 5 2024,0
job offer emma hall position leadership skills start date december 1 2023 contract attached please sign return hr,0
google account suspicious sign in detected confirm identity http tax-refund-gov com google verify b5t8v3 now,1
forwarded emma hall core systems march 30 2024 please review attached report gas flow actuals estimated figures enclosed,0
conference registration confirmed anna wilson leadership skills december 1 2023 badge materials collected registration desk,0
meeting scheduled tuesday at 10 00 am please confirm attendance agenda attached discuss quarterly results team members invited,0
ebay account restricted verify http paypal-secure-verify com ebay verify z2w6y9 listing suspended payment hold,1
pharmacy online cheap medication no prescription needed visit http dhl-customs-pay com meds xr92lp discreet delivery,1
hot singles area looking meet tonight register free http win-reward-now com singles z2w6y9 no credit card required,1
project update nova milestone completed on track delivery february 20 2024 next steps outlined document attached review,0
enron actuals april 30th estimated actuals flow teco tap receive actuals duke forward confirm,0
monthly report october 2024 attached summary key metrics revenue expenses net profit full breakdown spreadsheet,0
board meeting minutes february 20 2024 attached action items assigned owners follow up required by end of month,0
project update phoenix milestone completed on track delivery july 8 2024 next steps outlined document attached review,0
conference registration confirmed peter clark leadership skills april 5 2024 badge materials collected registration desk,0
conference registration confirmed david green ai tools april 5 2024 badge materials collected registration desk,0
system maintenance scheduled january 15 2024 4 00 pm downtime expected two hours it team notify users,0
pharmacy online cheap medication no prescription needed visit http pharma-cheap-meds com meds xr92lp discreet delivery,1
annual leave request david green approved january 15 2024 april 30 cover arranged emily team informed,0
urgent account suspended verify identity immediately click http www dhl-customs-pay com verify t7m1n5 account access restored,1
invoice 10234 attached payment due december 1 2023 amount 3 400 eur please process accounting department contact queries,0
office closure march 30 2024 public holiday staff return end of month emergency contact julia white available,0
expense report sarah jones june 2023 approved amount 1 250 eur reimbursement processed payroll,0
software update phoenix version deployed january 15 2024 release notes attached please test staging environment,0
